input,target
100.29,13.141486890470787
88.97,47.11357133251929
89.6,51.446362983311936
82.99,50.17753085256608
106.31,6.446561366284257
87.32,0.703337062194463
111.01,-5.170774215403293
89.12,48.81624198731363
111.18,-9.166890439161854
95.76,50.73769007291336
87.43,4.070494398335176
104.85,-7.5706768188143325
109.69,27.91009725555302
98.24,0.46331610108770915
87.66,12.152861653692694
98.46,-5.353802581668226
122.43,22.575490132661553
101.12,37.3945487989306
109.02,43.95371967370682
104.1,7.9863866676802155
105.64,-8.302037326620292
87.87,17.439174633773096
100.32,12.923192663439076
102.86,40.44447141328773
96.82,36.1026551825623
113.57,34.245437094263096
77.89,38.2337256905828
76.27,42.97693091965949
98.59,-8.524124233339776
85.97,-5.66177770010799
84.16,36.26230360537757
90.04,45.73858357948321
113.25,24.678200591122426
98.51,-6.871399666372472
109.21,38.54478991799297
100.2,11.858850304250891
112.16,-4.1825047630745065
83.49,48.80172459523271
94.88,36.98359198855295
100.3,13.988033865421196
110.64,0.8710250316124309
102.77,42.54988175845743
109.28,38.99705192890943
107.15,31.411933498830294
100.11,5.886439855984582
96.39,47.94451533600795
102.07,50.684617451991855
98.14,-0.7239870212406797
97.36,20.145725161396708
100.71,23.07144502692401
112.68,7.607553653497962
94.7,33.057396085016485
103.62,21.522267943410874
97.21,24.111564213178994
92.37,-8.844110094894681
90.58,35.33831241059294
95.82,49.509969073575874
85.01,14.629732232305145
91.76,1.499366160101036
115.23,46.7709696760186
102.6,46.78198032942315
92.62,-11.310495209629803
122.43,23.805490132661554
92.66,-11.05560152031443
82.02,30.390832008579512
96.05,49.98689296366797
97.11,28.900445224624587
97.2,26.271393679717498
119.87,35.12007133498114
107.2,32.228570504629836
93.71,4.166976579568488
117.22,-3.7183645501568767
98.25,-3.716685201236153
97.44,18.856513535545215
106.24,1.8847952473534597
89.26,50.68073104188403
101.89,50.06869861707668
89.54,49.78967599424546
105.78,-7.402560477690658
88.49,36.69770275928156
88.51,34.33233166226886
102.87,41.983636345855864
87.13,-3.501236705798744
93.13,-7.5734905653792435
92.44,-10.007544396320114
92.75,-11.578731636744411
100.61,23.068061257766352
95.46,49.40012485144024
100.12,8.7754303829477
92.65,-12.258897187602258
91.17,16.165022752763555
96.52,44.28968211800035
98.65,-9.10460487664245
110.07,17.97273501568512
94.95,38.87038759901475
113.19,23.742223375750864
86.04,-9.270940534605518
92.87,-10.593616016806916
102.21,51.41151102206374
111.22,-8.438200131312406
98.78,-8.69631164493101
109.45,33.815952303274486
114.66,50.82899156754969
114.22,47.40837232017704
98.98,-9.874002601854327
90.46,37.745468540879465
90.85,28.718510979165213
100.77,27.941340352401124
89.74,50.43378307571822
108.34,50.92919725428286
88.86,44.03411508333179
111.57,-9.941199709589595
86.08,-10.69062703407349
100.3,12.548033865421194
120.95,48.69997354249039
89.47,49.79481523647989
108.51,49.561825555016604
93.75,5.526988685009945
94.37,23.688448218573072
104.89,-9.45563034491057
101.71,47.56925967112959
108.83,47.27892349693173
90.35,40.987654623715954
110.77,-2.5000844290575723
105.64,-9.142037326620292
92.21,-8.624379027966068
118.65,-0.5013585841656379
103.37,28.80785856655158
101.11,37.22010527957452
100.38,15.983039648350188
103.27,31.879068651403962
92.36,-9.95049171700382
104.76,-5.955955928051844
111.21,-8.254710667713756
106.84,20.488330425360108
100.15,8.06960044298714
96.69,40.07399189826687
112.25,-3.8303366553501528
105.88,-6.3948723027262195
91.55,7.903720293310979
92.32,-7.987135914006057
79.31,-0.8061458955519389
108.43,49.27905058038445
94.26,21.482712688483872
88.21,27.899971615422064
93.95,11.261353126850677
112.92,17.119570692853156
108.74,48.07765120542003
119.93,35.47841553339861
80.17,-7.606231261190867
118.57,-0.8517088561529071
98.74,-10.223749658759903
87.72,11.53403702096618
107.77,44.22253068736941
116.11,22.211424506389616
103.27,32.009068651403965
99.62,-4.217915326099507
81.12,3.0924268647257183
83.49,50.041724595232715
92.78,-8.628303298363416
96.34,45.9468766579582
103.85,14.656361337349008
114.52,49.99597999218436
101.12,35.094548798930596
108.52,52.18227114134634
99.22,-8.976215806075484
102.73,44.25644836540415
99.31,-9.652630493395584
125.94,30.18015445440056
82.21,34.74167308682257
99.25,-8.037908135947431
114.89,49.63238589986896
90.66,31.56163249479389
107.14,30.593475876344733
87.49,5.222182469468958
88.86,45.1141150833318
108.46,49.75413675406017
114.1,46.47868228294879
100.2,11.348850304250892
101.96,50.41404508711466
78.85,8.720377117720258
100.65,23.76200236460716
91.56,5.828927798906018
112.58,5.605734011959711
91.38,13.392666062286866
102.98,40.264482187756904
78.19,30.043120925354305
105.1,-11.32714365220238
100.5,19.015721013110223
113.79,40.126991423442426
93.94,11.240228372214135
103.5,26.576926052139733
95.22,43.91723540189041
88.59,38.52550007907535
88.94,46.06184931187341
98.4,-6.118549193049552
98.62,-8.502302120584293
113.15,22.85552395230186
99.31,-8.832630493395584
118.83,2.944498893212763
104.81,-8.200656219232044
108.98,45.41761540344511
110.55,3.4832516493899432
89.73,49.21426019856699
104.75,-6.002858808425038
117.53,-8.844511822489183
83.77,46.68184187218452
116.01,28.021480912753745
95.5,48.44531377383384
92.8,-10.669510912218234
86.85,-6.280830090701004
98.46,-6.733802581668226
86.49,-9.978972660312172
115.89,31.227668633817384
116.69,6.014122837946376
95.92,49.57326010609611
100.95,34.49981591330234
95.41,47.88946992357938
80.1,-10.648282428581718
114.94,47.339763126143005
101.07,33.875898165444866
100.89,30.71681576400094
110.15,14.67235060307885
106.85,21.483184031051067
99.74,-2.3764788192635593
114.02,46.344996014346236
94.17,18.910113157433116
114.48,49.78183777667545
97.75,10.437719293767513
99.9,1.6473130798192197
87.98,20.079855248241017
82.35,39.83636963042392
84.32,34.422755819843374
94.26,22.042712688483874
86.51,-10.67431221359591
117.81,-11.119998842602003
101.05,34.56929731832431
103.24,32.505422447984756
84.77,20.485793475527043
88.72,41.82031418512348
76.84,51.19649794887209
87.51,6.937515464815613
112.18,-3.7265305348940156
94.24,19.842724358767022
95.6,48.29432060539444
82.08,29.897665715334657
102.73,45.21644836540415
113.11,19.43625603302225
107.7,41.64081232415491
109.69,27.49009725555302
111.44,-9.625863495921772
92.29,-9.234579020496893
92.72,-10.121785169855121
106.36,7.029685599219235
76.01,37.50683648410045
94.13,16.466021574985817
123.3,-2.8841478988659257
100.19,11.110903250124302
107.18,31.92116037982206
107.52,38.88476428345011
85.34,3.9246729946411136
97.52,16.267174955756236
97.12,28.576854830023315
102.02,49.92811204346846
97.78,8.926547287198723
92.54,-7.734289791489527
103.88,12.428285887151208
96.11,49.563988523878244
79.0,6.424563604420995
93.24,-5.942288968364801
84.54,25.976794025210726
98.89,-9.894945433681412
105.45,-9.451099242940751
101.61,45.95582944117172
109.93,19.675070989878446
122.32,26.03257751686543
94.1,15.65910966065318
91.85,-0.8115139329694826
87.69,13.959727994040062
91.56,6.798927798906018
96.55,42.83883142127266
108.95,44.88907940905102
101.43,43.56316570280639
92.66,-11.385601520314431
102.55,49.04695943636878
89.54,51.48967599424546
86.27,-10.88657778742535
101.09,37.51623686204215
75.52,24.67500449531368
105.79,-6.44531924516756
88.8,43.69784678822738
104.5,-3.3841890163911796
88.75,42.64691935456195
90.77,29.191642246116174
95.74,50.685892228209966
87.89,19.516983165136295
101.53,46.478952046538296
108.44,49.913790715134255
87.46,4.834703548137366
109.06,44.920543230337856
97.65,12.61054218105689
89.35,53.427361793540115
109.26,39.32915285047643
99.15,-10.892099845862893
101.31,42.78909018630465
89.79,48.94673355200843
106.53,11.539573557635135
96.3,47.223260804135435
104.07,7.414627461546135
110.97,-6.327195022998303
91.1,20.258700896305484
94.46,26.264245393608103
97.06,28.905197464049245
110.28,10.322556309262866
103.19,34.27340949728492
94.75,34.89187444899854
112.84,13.897605901733687
89.07,46.85621310236013
96.67,40.24683443791679
109.02,44.28371967370682
104.17,5.136025385141807
104.88,-8.958657173020956
107.0,26.36584320910036
102.38,50.386990635061814
98.24,-2.776683898912291
96.17,49.36594527272424
98.4,-4.668549193049552
104.75,-5.752858808425038
108.68,48.89199131751478
84.53,28.789230892289552
84.3,33.5742248598195
108.13,47.674141701975785
100.69,23.57014904031679
107.74,44.283522966793534
112.52,2.0233054531976347
88.32,31.953107549211197
112.41,1.5883611383855851
97.49,17.38603101301243
105.0,-10.111326147893285
114.93,48.35019487226256
104.79,-7.148987961712905
95.99,49.76295664678573
101.89,50.118698617076674
112.55,2.627377588178291
101.33,41.90884657879114
97.74,10.413633675443492
96.48,43.96810852185504
105.24,-11.14982845880642
87.98,20.919855248241017
121.2,52.2117423017594
92.22,-6.670324390254954
92.98,-9.190439579904401
106.27,3.7404173295207306
93.41,-1.056357316175592
103.96,14.093234193924268
98.99,-11.12642983105798
116.32,16.020017369869656
98.39,-3.815204623882674
95.7,49.66583226754788
105.06,-10.54875027831042
82.24,36.444752774316065
106.51,10.725783482287927
104.85,-8.210676818814331
107.59,40.509849117120645
103.59,20.43514646213972
85.66,-1.4404065604165277
101.27,41.27403867551279
103.06,38.65633764895377
101.59,47.05244236920239
